Berry Creek Falls Loop,West Waddell Creek State Wilderness,United States,Boulder Creek,California,740,3,37.1728,-122.223,14162.2,-842150451,-842150451,6512,0,2,2,676.961
b,c,d,f,e,10,1,0,0,10,-842150451,-842150451,-842150451,-842150451,-842150451,-842150451,10
Balconies Cave Trail,Pinnacles National Park,United States,Pinnacles,California,15,1,36.4921,-121.21,4184.28,-842150451,-842150451,2432,0,1,1,121.92
Camille Trail,Las Trampas Regional Park,United States,Alamo,California,7,2,37.8335,-122.025,3379.61,-842150451,-842150451,0,0,2,1,163.982
Little Yosemite and Indian Joe Creek Loop,Sunol Regional Wilderness,United States,Sunol,California,5,2,37.5098,-121.829,10299.8,-842150451,-842150451,6144,0,2,1,499.872
Spikes Peak Loop Trail,Pacheco State Park,United States,Hollister,California,24,2,37.0653,-121.211,11587.2,-842150451,-842150451,2048,0,2,1,376.733
High Meadow Loop via Coyote Trail,Rancho San Antonio County Park,United States,The Highlands,California,12,2,37.3313,-122.084,8690.44,-842150451,-842150451,320,2,2,1,251.765
Golden Gate Bridge from Baker Beach Trail,Presidio of San Francisco,United States,San Francisco,California,103,2,37.7924,-122.483,10138.8,-842150451,-842150451,2049,2,1,1,218.846
Carmel Beach,,United States,Carmel-by-the-Sea,California,10,1,36.5549,-121.93,2092.14,-842150451,-842150451,2113,2,1,1,32.9184
Mount Olympia to North Peak Loop,Mount Diablo State Park,United States,Clayton,California,14,3,37.9123,-121.885,14966.9,-842150451,-842150451,6144,0,2,1,1060.7
Sage Sky Garzas Canyon Mesa Waterfall Sycamore Lupine Loop,,United States,Carmel Valley Village,California,11,2,36.5096,-121.767,9173.24,-842150451,-842150451,6144,0,2,1,486.766
Los Cerritos Pena Figueroa Loop,Calero County Park,United States,Perry,California,6,2,37.1751,-121.761,8690.44,-842150451,-842150451,6144,2,2,1,243.84
North Peak Loop via Donner Canyon,Mount Diablo State Park,United States,Clayton,California,37,3,37.9221,-121.927,15610.6,-842150451,-842150451,6208,0,2,1,981.761
Mt. El Sombroso via Woods Trail,Sierra Azul Open Space Preserve,United States,New Almaden,California,29,2,37.1754,-121.864,18668.3,-842150451,-842150451,6208,0,1,1,640.994
Long Ridge Loop,Long Ridge Open Space Preserve,United States,La Honda,California,67,1,37.2902,-122.154,6920.16,-842150451,-842150451,6472,2,2,1,200.863
Coal Creek Trail,Coal Creek Open Space,United States,Los Altos,California,27,2,37.3312,-122.211,14966.9,-842150451,-842150451,6424,2,2,1,581.863
Twisted Forest Trail Loop,The Forest of Nisene Marks State Park,United States,Aptos,California,6,1,36.9857,-121.904,1448.41,-842150451,-842150451,6400,2,2,1,44.8056
Contra Loma Resevoir Ridge Trail,Contra Loma Regional Park,United States,Antioch,California,22,1,37.9712,-121.83,3379.61,-842150451,-842150451,6152,2,1,1,126.797
El Corte De Madera Trail Sampler Loop- El Corte Madera Creek Trail and Fir Trail ,El Corte De Madera Creek Open Space Preserve,United States,Redwood Park,California,5,2,37.4122,-122.307,16093.4,-842150451,-842150451,2304,0,2,1,701.954
Bay Area Ridge Trail: Santa Teresa County Park and Los Alamitos / Calero Creek Trail,Santa Teresa County Park,United States,San Jose,California,17,2,37.2124,-121.833,11587.2,-842150451,-842150451,0,2,2,1,195.986
Barbary Coast Trail ,,United States,San Francisco,California,27,2,37.7829,-122.407,6920.16,-842150451,-842150451,2048,2,3,1,78.9432
King Mountain Loop Trail,Golden Gate National Recreation Area,United States,Larkspur,California,79,2,37.9372,-122.539,5310.82,-842150451,-842150451,6464,2,2,1,218.846
Big Rock Hole Redwood Grove Ox Trail Path Loop,Henry Cowell Redwoods State Park,United States,Santa Cruz,California,23,2,37.0124,-122.054,10460.7,-842150451,-842150451,6416,0,2,1,454.762
Santa Cruz and Capitola Beach Ride,Wilder Ranch State Park,United States,Santa Cruz,California,6,3,36.975,-121.953,39428.8,-842150451,-842150451,2049,0,2,1,294.742
Miwok Trail,Round Valley Regional Preserve,United States,Los Vaqueros Reservoir & Watershed,California,9,2,37.8683,-121.75,11587.2,-842150451,-842150451,6352,2,1,1,175.87
South Marsh Loop Trail,Elkhorn Slough National Estuarine Research Reserve,United States,Moss Landing,California,29,1,36.8169,-121.73,5793.62,-842150451,-842150451,6224,2,2,1,75.8952
China Camp State Park Loop,China Camp State Park,United States,San Rafael,California,129,2,38.0089,-122.495,14323.1,-842150451,-842150451,6465,0,2,1,292.913
Fort Ord-Laguna Seca Trail,,United States,Salinas,California,38,2,36.5857,-121.713,9495.11,-842150451,-842150451,6208,2,2,1,221.894
East Ridge Prince Stream Tres Sendas French West Ridge,Redwood Regional Park,United States,Oakland,California,23,2,37.8314,-122.185,5471.76,-842150451,-842150451,2048,2,2,1,196.901
Rock City to the Summit of Mount Diablo,Mount Diablo State Park,United States,Danville,California,179,3,37.849,-121.933,12231,-842150451,-842150451,6464,0,1,1,670.865
Agua Caliente Trail,Ed R Levin County Park,United States,Milpitas,California,51,2,37.4575,-121.863,12713.8,-842150451,-842150451,6144,2,2,1,641.909
Grabtown Gulch to Purisima Creek Loop,Purisima Creek Redwoods Open Space Preserve,United States,Grabtown,California,71,2,37.4221,-122.337,8529.5,-842150451,-842150451,6464,0,2,1,389.839
Six Bridges Trail to Canyon Trail Loop,Butano State Park,United States,Pescadero,California,32,2,37.2082,-122.333,13035.7,-842150451,-842150451,6464,0,2,1,432.816
The Beach at Half Moon Bay,Half Moon Bay State Beach,United States,Half Moon Bay,California,6,1,37.4666,-122.446,6598.29,-842150451,-842150451,2113,2,1,1,32.9184
Bernal Heights Park Trail,Bernal Heights Park,United States,San Francisco,California,80,1,37.7421,-122.416,1609.34,-842150451,-842150451,2048,2,2,1,31.6992
Purisima Creek to Grabtown Gulch to Borden Hatch Mill Loop,Purisima Creek Redwoods Open Space Preserve,United States,Grabtown,California,19,2,37.4376,-122.371,9656.04,-842150451,-842150451,256,0,2,1,431.902
Sobrante Ridge Trail,Sobrante Ridge Regional Preserve,United States,El Sobrante,California,24,2,37.9795,-122.27,6598.29,-842150451,-842150451,6144,2,1,1,285.902
Huckleberry Hill Loop Trail,,United States,Monterey,California,42,2,36.5987,-121.913,3057.75,-842150451,-842150451,6208,2,2,1,168.859
Fort Mason,Fort Mason,United States,San Francisco,California,10,1,37.8053,-122.432,3379.61,-842150451,-842150451,2055,2,2,1,36.8808
Guadalupe Oak Grove Park,Guadalupe Oak Grove Park,United States,San Jose,California,8,1,37.2323,-121.878,6115.49,-842150451,-842150451,2048,2,2,1,61.8744
Rodeo Valley Trail To Miwok Trail Loop Via Coastal Trail,Golden Gate National Recreation Area,United States,Mill Valley,California,137,3,37.8339,-122.495,18185.5,-842150451,-842150451,6465,0,2,1,581.863
East Ridge and Stream Trail Loop ,Redwood Regional Park,United States,Oakland,California,37,2,37.8066,-122.148,10138.8,-842150451,-842150451,6464,2,2,1,275.844
English Camp Loop,Almaden Quicksilver County Park,United States,New Almaden,California,25,2,37.174,-121.825,5632.69,-842150451,-842150451,4112,2,2,1,277.978
San Pablo Ridge Trail,Wildcat Canyon Regional Park,United States,Richmond,California,52,3,37.952,-122.318,11265.4,-842150451,-842150451,2048,2,2,1,375.818
Stonewall Panoramic Trail to Viewpoint,Claremont Canyon Regional Preserve,United States,Oakland,California,22,2,37.8626,-122.244,3862.42,-842150451,-842150451,6144,2,1,1,255.727
Volvon and Blue Oak Loop Trail,Morgan Territory Regional Preserve,United States,Brentwood,California,19,2,37.8179,-121.796,11587.2,-842150451,-842150451,2048,2,2,1,370.942
Milagra Overlook Trail,Golden Gate National Recreation Area,United States,Pacifica,California,37,1,37.6355,-122.474,4345.22,-842150451,-842150451,6144,2,2,1,171.907
Fern Trail Spring Trail and Lookout Trail Loop,Pogonip Open Space Preserve,United States,Santa Cruz,California,55,1,36.9848,-122.039,7402.96,-842150451,-842150451,6464,2,2,1,200.863
Aquinas Trail,El Sereno Open Space Preserve,United States,Los Gatos,California,11,3,37.213,-122.023,12713.8,-842150451,-842150451,2368,2,1,1,523.951
Jackson Flats Trail,Butano State Park,United States,Pescadero,California,15,2,37.2019,-122.339,23013.6,-842150451,-842150451,256,0,2,1,904.951
Wilder Ridge and Zane Gray Cutoff Loop,Wilder Ranch State Park,United States,Santa Cruz,California,15,2,36.9601,-122.085,9977.91,-842150451,-842150451,6144,0,2,1,230.734
Tennesse Valley to Muir Beach and Fox Trail,Golden Gate National Recreation Area,United States,Tamalpais-Homestead Valley,California,35,3,37.8604,-122.536,10782.6,-842150451,-842150451,6145,0,2,1,508.711
Deep Gulch English Camp Castillero and Mine Hill Trail Loop,Almaden Quicksilver County Park,United States,New Almaden,California,11,3,37.174,-121.825,10621.6,-842150451,-842150451,2368,2,2,1,406.908
San Francisco Bay Trail: Foster City and San Mateo Bikeways,Shorebird Park,United States,San Mateo,California,71,1,37.5512,-122.252,16737.1,-842150451,-842150451,2049,2,3,1,31.6992
PG&E Wilcat Loop Lower Meadow Trail,Rancho San Antonio County Park,United States,The Highlands,California,13,2,37.3326,-122.087,6598.29,-842150451,-842150451,6144,0,2,1,183.794
Cape Horn Loop,Henry Cowell Redwoods State Park,United States,Felton,California,3,2,37.0497,-122.083,5632.69,-842150451,-842150451,6144,0,2,1,210.922
Stream Trail to Redwood Peak and West Ridge Trail,Redwood Regional Park,United States,Oakland,California,100,2,37.8069,-122.149,9656.04,-842150451,-842150451,6480,2,2,1,338.938
Ringtail Cat Trail to Madrone Trail Loop,Las Trampas Regional Park,United States,San Ramon,California,27,3,37.8369,-122.032,15127.8,-842150451,-842150451,2048,2,2,1,719.938
The Southern Beaches at San Gregorio State Beach,San Gregorio State Beach,United States,Half Moon Bay,California,9,1,37.3236,-122.401,4667.09,-842150451,-842150451,161,2,1,1,77.724
Cesar Chavez Park Trail,Cesar E  Chavez Park,United States,Berkeley,California,41,1,37.871,-122.315,2414.01,-842150451,-842150451,2049,2,2,1,6.7056
Sweeney Ridge Trail via Sneath Lane,Golden Gate National Recreation Area,United States,San Bruno,California,273,2,37.6191,-122.454,12391.9,-842150451,-842150451,6208,2,1,1,508.711
Howard King Trail,Big Basin Redwoods State Park,United States,Boulder Creek,California,33,2,37.1721,-122.222,16254.3,-842150451,-842150451,2304,0,1,1,754.99
San Juan Bautista De Anza Trail,,United States,San Juan Bautista,California,48,2,36.8353,-121.532,8368.57,-842150451,-842150451,6208,2,1,1,253.898
El Corte De Madera Loop- Tafoni Trail Methuselah Trail Gordon Mill Trail,El Corte De Madera Creek Open Space Preserve,United States,Adobe Corner,California,9,2,37.3997,-122.295,18346.5,-842150451,-842150451,6400,0,2,1,723.9
Iron Horse Regional Trail,,United States,Dublin,California,45,1,37.6756,-121.863,44578.7,-842150451,-842150451,6226,2,3,1,110.947
Rose Peak From Sunol,Sunol Regional Wilderness,United States,Sunol,California,32,3,37.5104,-121.828,30255.6,-842150451,-842150451,6464,2,1,1,1227.73
Harvey Bear Trail,Coyote Lake Harvey Bear Ranch County Park,United States,San Martin,California,104,1,37.0989,-121.576,7242.03,-842150451,-842150451,6400,2,2,1,214.884
Rockaway Point Trail,Pacifica State Beach,United States,Pacifica,California,21,1,37.5979,-122.502,2735.88,-842150451,-842150451,2049,2,2,1,66.7512
Almaden Lake,Almaden Lake Park,United States,San Jose,California,13,1,37.2415,-121.874,3057.75,-842150451,-842150451,8,2,1,1,10.9728
Rainbow Knoll and Hunter's Point via Seven Springs Loop,Fremont Older Open Space Preserve,United States,Saratoga,California,16,2,37.2861,-122.056,6598.29,-842150451,-842150451,2048,2,2,1,247.802
Murphy Meadow Trail Loop,Round Valley Regional Preserve,United States,Los Vaqueros Reservoir & Watershed,California,6,1,37.8683,-121.75,9173.24,-842150451,-842150451,6208,2,2,1,116.738
East Shore Ridgeline East Ridge Loop,Del Valle Regional Park,United States,Livermore,California,52,1,37.5866,-121.703,8368.57,-842150451,-842150451,4105,2,2,1,220.98
Butano Fire Trail Canyon Jackson Flats Doe Ridge and Little Butano Creek Trail Loop,Butano State Park,United States,Pescadero,California,4,3,37.2111,-122.332,26715,-842150451,-842150451,2304,0,2,1,943.966
Seven Springs Trail Loop,Fremont Older Open Space Preserve,United States,Cupertino,California,306,2,37.286,-122.055,4184.28,-842150451,-842150451,6208,2,2,2,170.993
Los Alamitos Creek Trail,,United States,San Jose,California,19,1,37.2016,-121.83,15771.5,-842150451,-842150451,2376,2,1,1,55.7784
Hacienda Randol and Buena Vista Trail Loop,Almaden Quicksilver County Park,United States,New Almaden,California,196,2,37.1934,-121.837,5793.62,-842150451,-842150451,6480,2,2,1,250.85
Tres Sendas Trail,Redwood Regional Park,United States,Oakland,California,9,2,37.8234,-122.187,2574.94,-842150451,-842150451,6400,2,1,1,154.838
Sweeney Ridge Trail via Mori Ridge,Golden Gate National Recreation Area,United States,Pacifica,California,119,2,37.6174,-122.483,7402.96,-842150451,-842150451,6208,2,1,1,330.708
Seal Rocks Beach,Golden Gate National Recreation Area,United States,San Francisco,California,7,2,37.7805,-122.511,3701.48,-842150451,-842150451,2049,2,1,1,118.872
Pine Mountain Trail,Big Basin Redwoods State Park,United States,Boulder Creek,California,12,2,37.1722,-122.222,6437.36,-842150451,-842150451,6464,2,1,1,372.77
Pulgas Water Temple Area Exploration,San Francisco Peninsula Watershed,United States,Redwood City,California,5,1,37.4833,-122.317,6598.29,-842150451,-842150451,4104,2,1,1,113.995
hellotest,a,b,d,c,1,1,1,1,1,-842150451,-842150451,7,3,2,3,1
Milagra Ridge Trail Loop,Golden Gate National Recreation Area,United States,Pacifica,California,6,1,37.6356,-122.474,2253.08,-842150451,-842150451,2112,2,2,1,73.7616
Oil Well Road Goat Trail Loop,Fort Ord National Monument,United States,Salinas,California,6,1,36.5834,-121.715,16576.2,-842150451,-842150451,6144,2,2,1,323.698
Lake Temescal Loop Trail,Temescal Regional Recreation Area,United States,Oakland,California,32,1,37.8441,-122.227,1609.34,-842150451,-842150451,6408,2,2,1,12.8016
Point Lobos South Shore Trail,Point Lobos State Natural Reserve,United States,Carmel-by-the-Sea,California,17,1,36.5096,-121.942,4023.35,-842150451,-842150451,6209,0,2,1,35.9664
Ridge Trail to Goat Rock Overlook Emily Smith Observation Point and Saratoga Gap Trail,Castle Rock State Park,United States,Saratoga,California,22,2,37.2304,-122.096,5954.56,-842150451,-842150451,2304,0,2,1,248.717
Penetencia Creek Trail to South Rim to Sycamore Switchback,Alum Rock Park,United States,San Jose,California,6,2,37.3971,-121.798,4828.02,-842150451,-842150451,6464,0,2,1,208.788
Walk Across the Golden Gate Bridge,Fort Point National Historic Site,United States,San Francisco,California,72,1,37.8074,-122.475,5954.56,-842150451,-842150451,2048,2,1,1,58.8264
West Ridge Ridge Connector and Loma Prieta Grade Loop,The Forest of Nisene Marks State Park,United States,Aptos,California,9,2,37.0006,-121.906,14484.1,-842150451,-842150451,2304,0,2,1,399.898
Mount Diablo North Peak Trail,Mount Diablo State Park,United States,Walnut Creek,California,125,3,37.8767,-121.931,10460.7,-842150451,-842150451,6400,0,1,1,582.778
Strawberry Canyon Fire Trail,Claremont Canyon Regional Preserve,United States,Berkeley,California,249,2,37.8725,-122.242,5954.56,-842150451,-842150451,2306,2,3,2,188.976
Alambique Redwood and Bear Gulch Loop,Wunderlich County Park,United States,Woodside,California,17,2,37.4106,-122.261,5149.89,-842150451,-842150451,6144,0,2,1,209.702
Dawn Falls Trail,Blithedale Summit Open Space Preserve,United States,Larkspur,California,6,1,37.9313,-122.551,3540.55,-842150451,-842150451,6496,2,1,1,111.862
Rodeo Valley Loop and Slacker Hill,Golden Gate National Recreation Area,United States,Sausalito,California,37,2,37.8338,-122.495,9656.04,-842150451,-842150451,2048,0,2,1,338.938
Manzanita County Park Trails,Manzanita Regional Park,United States,Salinas,California,16,2,36.7991,-121.682,5149.89,-842150451,-842150451,6208,2,2,1,113.995
Old Tree Trail,Portola Redwoods State Park,United States,La Honda,California,8,1,37.2527,-122.217,1448.41,-842150451,-842150451,4352,2,1,1,101.803
Lake Merritt,Lakeside Park,United States,Oakland,California,146,1,37.7989,-122.259,4988.95,-842150451,-842150451,8,2,2,1,13.716
Penitencia Creek Trail,Alum Rock Park,United States,San Jose,California,118,1,37.397,-121.798,5632.69,-842150451,-842150451,2136,2,1,1,79.8576
Dipsea Ridge & Tenderfoot Trail Loop,Old Mill Park,United States,Mill Valley,California,34,2,37.9052,-122.553,6759.23,-842150451,-842150451,0,2,2,1,197.815
Ridge Top Trail to Briones to Mount Diablo Recreational Trail Loop,Shell Ridge Open Space,United States,Walnut Creek,California,8,1,37.9018,-122.032,7242.03,-842150451,-842150451,6144,0,2,1,321.869
Sage and Madrone Loop Trail,Jacks Peak County Park,United States,Carmel-by-the-Sea,California,10,1,36.5626,-121.859,2414.01,-842150451,-842150451,6208,2,2,1,109.728
Squirrel Gulch Trail to Eagle Crest Trail to Ridgeline Trail Loop,Del Valle Regional Park,United States,Livermore,California,13,2,37.5867,-121.704,7724.83,-842150451,-842150451,2368,2,2,1,280.721
Coyote Peak and Ridge Trail Loop,Santa Teresa County Park,United States,San Jose,California,77,2,37.214,-121.786,6115.49,-842150451,-842150451,6208,2,2,1,214.884
Caswell Short Loop Trail,Caswell Memorial State Park,United States,Ripon,California,33,1,37.6942,-121.184,1931.21,-842150451,-842150451,6480,2,2,1,3.9624
Quail Loop Trail to Live Oak  Nature Trail,Junipero Serra County Park,United States,San Bruno,California,19,1,37.6098,-122.426,2574.94,-842150451,-842150451,2048,2,2,1,88.6968
Dunn Graham and West Ridge Trail Loop,Redwood Regional Park,United States,Oakland,California,270,2,37.8035,-122.177,6115.49,-842150451,-842150451,6464,2,2,2,180.746
Coyote Valley Trail,Coyote Valley Open Space Preserve,United States,Morgan Hill,California,47,2,37.1712,-121.728,6276.43,-842150451,-842150451,6144,0,2,1,190.805
Dias Ridge ,Mount Tamalpais State Park,United States,Sausalito,California,16,2,37.8849,-122.555,9173.24,-842150451,-842150451,6465,0,1,1,337.718
Vollmer Peak Trail and Lupine Trail Loop,Tilden Regional Park,United States,La Loma Park,California,7,2,37.8895,-122.234,4506.15,-842150451,-842150451,2304,2,2,1,258.775
Old Saint Hilarys and Uplands Preserve,Tiburon Uplands Nature Preserve,United States,Belvedere-Tiburon,California,10,2,37.8891,-122.449,1609.34,-842150451,-842150451,6144,2,2,1,128.93
Olive and Thermalito Trail Loop,Pleasanton Ridge Regional Park,United States,Sunol,California,41,2,37.6148,-121.883,6437.36,-842150451,-842150451,0,2,2,1,325.831
River Bend-Majestic Oaks Loop Trail,Caswell Memorial State Park,United States,Ripon,California,39,1,37.6957,-121.183,5954.56,-842150451,-842150451,6480,2,2,1,13.716
Black Mountain via PG&E Quarry and Black Mountain Trail,Rancho San Antonio County Park,United States,The Highlands,California,19,3,37.3296,-122.086,18024.6,-842150451,-842150451,6208,0,1,1,958.901
Upper Seafoam Trail Loop,Kennedy Grove Regional Recreation Area,United States,Kensington,California,18,2,37.9472,-122.266,3057.75,-842150451,-842150451,6144,2,2,1,169.774
Fremont Peak Loop,Fremont Peak State Park,United States,San Juan Bautista,California,9,2,36.7593,-121.504,1931.21,-842150451,-842150451,6400,2,2,1,91.7448
Hunter's Point - Maisie's Peak - Nob Hill,Fremont Older Open Space Preserve,United States,Saratoga,California,63,2,37.286,-122.055,9173.24,-842150451,-842150451,2048,2,2,1,321.869
Soquel Demonstration Forest Flow Trail,Soquel Demonstration State Forest,United States,Los Gatos,California,11,2,37.0819,-121.851,22691.7,-842150451,-842150451,6400,0,2,1,685.8
Carmel Meadows Trail,Carmel River State Beach,United States,Carmel-by-the-Sea,California,8,1,36.5307,-121.924,965.604,-842150451,-842150451,2048,2,2,1,7.9248
Jacks Peak to Rhus Trail Loop,Jacks Peak County Park,United States,Carmel by the Sea,California,5,2,36.5639,-121.875,3701.48,-842150451,-842150451,4352,2,2,1,151.79
Hinkley Basin Fire Road to Sand Point Overlook,The Forest of Nisene Marks State Park,United States,The Willows,California,15,2,37.0554,-121.924,9334.17,-842150451,-842150451,6464,2,1,1,437.998
Golden Gate Gems- Hawk Hill Kirby Cove and Point Bonita Lighthouse,Golden Gate National Recreation Area,United States,Sausalito,California,16,2,37.8271,-122.511,11748.2,-842150451,-842150451,6213,2,1,1,431.902
Horseshoe Lake Trail Loop,Skyline Ridge Open Space Preserve,United States,La Honda,California,19,1,37.3125,-122.177,2735.88,-842150451,-842150451,2056,2,2,1,32.9184
Pacheco Falls Loop via Coyote Creek/Hunting Hollow,Henry W. Coe State Park,United States,Gilroy,California,4,3,37.076,-121.467,35566.4,-842150451,-842150451,6264,0,2,1,1529.79
Mayfair Ranch Trail to Serpentine Loop Trail,Rancho Cañada del Oro Open Space Preserve,United States,San Jose,California,21,2,37.1474,-121.775,12552.9,-842150451,-842150451,4160,2,2,1,489.814
Lombard Street,,United States,San Francisco,California,44,1,37.8021,-122.42,321.868,-842150451,-842150451,2050,2,2,1,19.812
Richard's Road Trail,Huddart Park,United States,Redwood City,California,27,3,37.4416,-122.291,9012.3,-842150451,-842150451,2304,0,1,1,504.749
Ocean Beach,,United States,San Francisco,California,26,1,37.775,-122.512,4988.95,-842150451,-842150451,1,2,1,1,7.9248
Skyline to Skyline,Castle Rock State Park,United States,Saratoga,California,13,2,37.258,-122.121,14645,-842150451,-842150451,2368,0,2,1,508.711
Aptos Creek and West Ridge Trail Loop to Top of the Incline and Sand Point Overlook,The Forest of Nisene Marks State Park,United States,Aptos,California,108,2,36.9854,-121.905,23979.2,-842150451,-842150451,6480,0,2,1,646.786
Skyline to John Nicholas,Sanborn County Park,United States,Saratoga,California,11,1,37.2299,-122.094,8368.57,-842150451,-842150451,6400,2,1,1,220.98
Carr Ranch Loop Trail ,Rancho Laguna Park,United States,Moraga,California,26,2,37.8089,-122.112,13357.5,-842150451,-842150451,6144,2,2,1,559.918
Pacifica Beaches - San Mateo Beaches and Coastal Trail,Golden Gate National Recreation Area,United States,Pacifica,California,35,1,37.6306,-122.494,5793.62,-842150451,-842150451,1,2,1,1,114.91
Stanford Campus Walk,,United States,Stanford,California,10,1,37.4416,-122.166,5149.89,-842150451,-842150451,2,2,2,1,12.8016
Limekiln to Kennedy to Priest Rock Loop,Lexington Reservoir County Park,United States,Los Gatos,California,14,3,37.2003,-121.98,20760.5,-842150451,-842150451,4440,0,2,1,966.826
Fort Funston Trail,Fort Funston,United States,San Francisco,California,154,1,37.718,-122.5,3218.68,-842150451,-842150451,6469,2,2,1,48.768
Bald Mountain,Sierra Azul Open Space Preserve,United States,New Almaden,California,5,2,37.1593,-121.876,1931.21,-842150451,-842150451,6400,0,2,1,33.8328
Havey Canyon Loop,Tilden Regional Park,United States,Kensington,California,11,3,37.9085,-122.264,13035.7,-842150451,-842150451,2376,2,2,1,336.804
Baldwin Enchanted Eucalyptus Twin Oaks Wilder Ridge Baldwin Loop,Wilder Ranch State Park,United States,Santa Cruz,California,11,2,36.9708,-122.122,11909.1,-842150451,-842150451,2304,0,2,1,339.852
Meadowlark and Ohlone Trails Loop,Arastradero Preserve,United States,Palo Alto,California,23,2,37.3869,-122.174,6759.23,-842150451,-842150451,2112,2,2,1,152.705
Hidalgo Cemetery Via Wood Road Trail,Almaden Quicksilver County Park,United States,New Almaden,California,14,2,37.1754,-121.864,15771.5,-842150451,-842150451,6472,2,1,1,443.789
Burleigh Murray Ranch Trail,Burleigh H. Murray Ranch,United States,Half Moon Bay,California,16,1,37.4449,-122.403,3862.42,-842150451,-842150451,4368,2,1,1,45.72
Bay Area Ridge Trail: Lomas Cantadas to Skyline,Tilden Regional Park,United States,Orinda Village,California,5,2,37.8798,-122.222,17702.7,-842150451,-842150451,2368,2,1,1,703.783
Meadowlark Ridge Loop,Waterbird Regional Preserve,United States,Alhambra Valley,California,18,1,38.0253,-122.098,2735.88,-842150451,-842150451,72,2,2,1,50.9016
Tarwater Pomponio and Canyon Trail Loop,Pescadero Creek County Park,United States,La Honda,California,9,2,37.2761,-122.224,11909.1,-842150451,-842150451,2048,0,2,1,409.956
Arroyo Trail to Lupine Trail Loop,Tilden Regional Park,United States,La Loma Park,California,6,2,37.8897,-122.235,2414.01,-842150451,-842150451,0,2,2,1,173.736
Skyline-to-the-Sea Trail,Castle Rock State Park,United States,Saratoga,California,197,3,37.258,-122.122,40555.4,-842150451,-842150451,6497,0,3,2,743.712
Stewartville Loop,Black Diamond Mines Regional Park,United States,Pittsburg,California,6,3,37.9587,-121.863,12713.8,-842150451,-842150451,6464,2,2,1,535.838
Rocky Ridge Loop Trail,Las Trampas Regional Park,United States,Danville,California,117,2,37.816,-122.05,7563.9,-842150451,-842150451,6208,2,2,1,338.938
San Pedro Mountain Loop via Old San Pedro Road Burnside the Mile and Boyscout,McNee Ranch State Park,United States,Pacifica,California,29,2,37.5826,-122.495,9012.3,-842150451,-842150451,6465,2,2,1,410.87
Los Gatos Creek Trail,St. Joseph's Hill Open Space Preserve,United States,Los Gatos,California,216,1,37.2211,-121.982,6115.49,-842150451,-842150451,6480,2,2,1,155.753
Sawyer Camp Trail: San Andreas Lake to Lower Crystal Springs Reservoir,San Francisco State Fish and Game Refuge,United States,Millbrae,California,23,1,37.5888,-122.413,8529.5,-842150451,-842150451,6464,2,1,1,113.995
San Tomas Aquino Creek Trail to SF Bay Trail,,United States,Santa Clara,California,6,1,37.3899,-121.97,6598.29,-842150451,-842150451,2112,2,1,1,16.764
Alcatraz Island: Agave Trail,Golden Gate National Recreation Area,United States,San Francisco,California,14,1,37.8264,-122.421,965.604,-842150451,-842150451,2048,2,1,1,21.9456
Deer Gulch Trail via Cliff Trail,Vargas Plateau Regional Park,United States,Fremont,California,15,2,37.5701,-121.954,11104.4,-842150451,-842150451,6400,0,1,1,377.952
West Cliff Drive,Lighthouse Field State Beach,United States,Santa Cruz,California,93,1,36.9527,-122.026,6437.36,-842150451,-842150451,2049,2,1,1,20.7264
Cinderella Sunset Sequoia Bayview Loop Trail,Joaquin Miller Park,United States,Redwood Heights,California,28,2,37.8157,-122.182,4667.09,-842150451,-842150451,2304,2,2,1,152.705
Purisima Creek and Whittemore Gulch Loop Trails,Purisima Creek Redwoods Open Space Preserve,United States,Grabtown,California,55,3,37.4374,-122.371,15449.7,-842150451,-842150451,6464,0,2,1,573.938
Montara Mountain North Peak Loop Trail,McNee Ranch State Park,United States,Montara,California,442,3,37.563,-122.513,11265.4,-842150451,-842150451,6209,2,2,2,549.859
Don Edwards National Wildlife Refuge,Don Edwards San Francisco Bay National Wildlife Refuge,United States,Alviso,California,22,1,37.4392,-121.96,12231,-842150451,-842150451,2114,2,1,1,14.9352
Little Butano Creek Loop Trail,Butano State Park,United States,Pescadero,California,12,3,37.2019,-122.339,20438.6,-842150451,-842150451,320,0,2,1,771.754
Cypress Grove Trail,Point Lobos State Natural Reserve,United States,Carmel-by-the-Sea,California,55,1,36.5193,-121.95,1287.47,-842150451,-842150451,2113,2,2,1,17.9832
Ridge Trail to Prospect Tunnel,Black Diamond Mines Regional Park,United States,Antioch,California,10,3,37.9585,-121.863,9012.3,-842150451,-842150451,6336,2,1,1,398.983
Mount El Sombroso via Kennedy Trail,Sierra Azul Open Space Preserve,United States,Los Gatos,California,68,3,37.2194,-121.936,18829.3,-842150451,-842150451,6464,2,1,1,839.724
Cave Rocks Loop,Sunol Regional Wilderness,United States,Sunol,California,57,2,37.5153,-121.831,11104.4,-842150451,-842150451,6336,2,2,1,524.866
Pleasure Point,,United States,Santa Cruz,California,12,1,36.958,-121.969,321.868,-842150451,-842150451,2049,2,2,1,0
Juniper Canyon Trail to High Peaks Trail Loop,Pinnacles National Park,United States,Pinnacles,California,3,3,36.4916,-121.209,11426.3,-842150451,-842150451,2112,0,2,1,725.729
Lime Ridge North Loop,Lime Ridge Open Space,United States,Concord,California,24,1,37.9413,-122.01,3862.42,-842150451,-842150451,4096,2,2,1,155.753
